Date,Campaign Name,Time Zone,Currency,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate,Campaign
2026-01-22,Search_EN_Trust_2025.03.17,UTC,USD,105,2,0.019047,1,0.5,5.0,10.0,10.0,2.67619,0.410156,,,,,,Trust
2026-01-22,Search_EN_Review-variations_2024.04.29,UTC,USD,157,14,0.089171,8,0.571428,3.737142,6.54,52.32,2.585987,0.059877,,,,,,Review-variations
2026-01-22,Search_EN_BrandProtection_2024.10.08,UTC,USD,93,7,0.075268,6,0.857142,0.199999,0.233333,1.4,2.064516,0.62,,,,,,BrandProtection
2026-01-23,Search_EN_BrandProtection_2024.10.08,UTC,USD,77,6,0.077922,6,1.0,0.216666,0.216666,1.3,2.727272,0.675438,,,,,,BrandProtection
2026-01-23,Search_EN_ProductReview_2024.08.05,UTC,USD,486,101,0.207818,74,0.732673,2.362376,3.224324,238.6,1.549382,0.734138,3.0,45.46,0.190528,79.533333,0.04054,ProductReview
2026-01-23,Search_EN_Trust_2025.03.17,UTC,USD,86,7,0.081395,3,0.428571,4.714285,11.0,33.0,2.639534,0.38053,,,,,,Trust
2026-01-23,Search_EN_Review-variations_2024.04.29,UTC,USD,90,9,0.1,5,0.555555,2.535555,4.564,22.82,2.322222,0.038249,,,,,,Review-variations
2026-01-23,Search_EN_Competitors_2024.08.12,UTC,USD,352,9,0.025568,7,0.777777,3.0,3.857142,27.0,1.491477,0.860635,,,,,,Competitors
2026-01-23,Search_EN_Features_2024.08.19,UTC,USD,290,16,0.055172,9,0.5625,5.125,9.111111,82.0,2.603448,0.261969,,,,,,Features
2026-01-24,Search_EN_Review-variations_2024.04.29,UTC,USD,84,10,0.119047,8,0.8,3.15,3.9375,31.5,2.178571,0.055081,1.0,15.22,0.483174,31.5,0.125,Review-variations
2026-01-24,Search_EN_BrandProtection_2024.10.08,UTC,USD,74,5,0.067567,2,0.4,0.22,0.55,1.1,2.418918,0.72549,,,,,,BrandProtection
2026-01-24,Search_EN_Features_2024.08.19,UTC,USD,319,15,0.047021,11,0.733333,4.88,6.654545,73.2,2.504702,0.262551,,,,,,Features
2026-01-24,Search_EN_ProductReview_2024.08.05,UTC,USD,509,104,0.204322,72,0.692307,2.296153,3.316666,238.8,1.504911,0.804107,1.0,15.0,0.062814,238.8,0.013888,ProductReview
2026-01-24,Search_EN_Trust_2025.03.17,UTC,USD,88,4,0.045454,2,0.5,4.75,9.5,19.0,2.340909,0.405529,,,,,,Trust
2026-01-24,Search_EN_Competitors_2024.08.12,UTC,USD,256,10,0.039062,8,0.8,2.9,3.625,29.0,1.402343,0.904593,1.0,15.0,0.517241,29.0,0.125,Competitors
2026-01-25,Search_EN_Competitors_2024.08.12,UTC,USD,292,3,0.010273,1,0.333333,2.833333,8.5,8.5,1.520547,0.874251,,,,,,Competitors
2026-01-25,Search_EN_Features_2024.08.19,UTC,USD,199,16,0.080402,12,0.75,4.975,6.633333,79.6,2.21608,0.268194,,,,,,Features
2026-01-25,Search_EN_Trust_2025.03.17,UTC,USD,92,4,0.043478,3,0.75,5.75,7.666666,23.0,2.891304,0.455445,,,,,,Trust
2026-01-25,Search_EN_BrandProtection_2024.10.08,UTC,USD,97,6,0.061855,5,0.833333,0.199999,0.24,1.2,2.659793,0.788617,1.0,30.44,25.366666,1.2,0.2,BrandProtection
2026-01-25,Search_EN_Review-variations_2024.04.29,UTC,USD,108,9,0.083333,5,0.555555,4.071111,7.328,36.64,2.583333,0.065653,,,,,,Review-variations
2026-01-25,Search_EN_ProductReview_2024.08.05,UTC,USD,591,109,0.184433,80,0.733944,2.18899,2.9825,238.6,1.487309,0.696933,1.0,15.0,0.062866,238.6,0.0125,ProductReview
2026-01-26,Search_EN_Competitors_2024.08.12,UTC,USD,223,15,0.067264,14,0.933333,2.833333,3.035714,42.5,1.41704,0.867704,,,,,,Competitors
2026-01-26,Search_EN_BrandProtection_2024.10.08,UTC,USD,200,3,0.015,1,0.333333,0.199999,0.6,0.6,2.645,0.847457,,,,,,BrandProtection
2026-01-26,Search_EN_Review-variations_2024.04.29,UTC,USD,103,5,0.048543,2,0.4,3.5,8.75,17.5,2.757281,0.045354,,,,,,Review-variations
2026-01-26,Search_EN_Features_2024.08.19,UTC,USD,305,17,0.055737,13,0.764705,4.682352,6.123076,79.6,2.609836,0.232469,,,,,,Features
2026-01-26,Search_EN_ProductReview_2024.08.05,UTC,USD,548,112,0.204379,88,0.785714,2.124107,2.703409,237.9,1.478102,0.75482,1.0,15.0,0.063051,237.9,0.011363,ProductReview
2026-01-26,Search_EN_Trust_2025.03.17,UTC,USD,60,3,0.05,2,0.666666,5.0,7.5,15.0,2.9,0.277777,,,,,,Trust
2026-01-27,Search_EN_Trust_2025.03.17,UTC,USD,73,2,0.027397,0,0.0,5.0,0.0,10.0,2.534246,0.311965,,,,,,Trust
2026-01-27,Search_EN_Review-variations_2024.04.29,UTC,USD,106,7,0.066037,7,1.0,3.857142,3.857142,27.0,2.122641,0.043946,,,,,,Review-variations
2026-01-27,Search_EN_Features_2024.08.19,UTC,USD,288,16,0.055555,8,0.5,5.1875,10.375,83.0,2.347222,0.289738,,,,,,Features
2026-01-27,Search_EN_Competitors_2024.08.12,UTC,USD,300,5,0.016666,4,0.8,2.8,3.5,14.0,1.44,0.842696,,,,,,Competitors
2026-01-27,Search_EN_BrandProtection_2024.10.08,UTC,USD,183,5,0.027322,3,0.6,0.2,0.333333,1.0,3.016393,0.813333,2.0,75.46,75.46,0.5,0.666666,BrandProtection
2026-01-27,Search_EN_ProductReview_2024.08.05,UTC,USD,570,110,0.192982,79,0.718181,2.163636,3.012658,238.0,1.454385,0.784044,,,,,,ProductReview
2026-01-28,Search_EN_Competitors_2024.08.12,UTC,USD,319,5,0.015673,1,0.2,2.9,14.5,14.5,1.467084,0.898591,,,,,,Competitors
2026-01-28,Search_EN_Trust_2025.03.17,UTC,USD,95,5,0.052631,2,0.4,4.4,11.0,22.0,2.421052,0.368217,,,,,,Trust
2026-01-28,Search_EN_Features_2024.08.19,UTC,USD,276,16,0.057971,10,0.625,5.0,8.0,80.0,2.427536,0.279635,,,,,,Features
2026-01-28,Search_EN_BrandProtection_2024.10.08,UTC,USD,150,4,0.026666,4,1.0,0.225,0.225,0.9,2.546666,0.694444,,,,,,BrandProtection
2026-01-28,Search_EN_Review-variations_2024.04.29,UTC,USD,98,7,0.071428,4,0.571428,3.52,6.16,24.64,2.244897,0.038888,,,,,,Review-variations
2026-01-28,Search_EN_ProductReview_2024.08.05,UTC,USD,623,107,0.171749,80,0.747663,2.227102,2.97875,238.3,1.609951,0.703954,,,,,,ProductReview
2026-01-29,Search_EN_Features_2024.08.19,UTC,USD,337,19,0.056379,11,0.578947,4.389473,7.581818,83.4,2.557863,0.295614,,,,,,Features
2026-01-29,Search_EN_Trust_2025.03.17,UTC,USD,62,2,0.032258,1,0.5,5.0,10.0,10.0,2.258064,0.289719,,,,,,Trust
2026-01-29,Search_EN_ProductReview_2024.08.05,UTC,USD,583,104,0.178387,75,0.721153,2.284615,3.167999,237.6,1.67753,0.736111,3.0,45.22,0.190319,79.2,0.04,ProductReview
2026-01-29,Search_EN_BrandProtection_2024.10.08,UTC,USD,196,10,0.05102,7,0.7,0.2,0.285714,2.0,2.882653,0.809917,,,,,,BrandProtection
2026-01-29,Search_EN_Review-variations_2024.04.29,UTC,USD,89,6,0.067415,4,0.666666,3.666666,5.5,22.0,2.41573,0.04287,,,,,,Review-variations
2026-01-29,Search_EN_Competitors_2024.08.12,UTC,USD,322,15,0.046583,9,0.6,2.666666,4.444444,40.0,1.736024,0.896935,,,,,,Competitors
2026-01-30,Search_EN_Features_2024.08.19,UTC,USD,190,17,0.089473,11,0.647058,4.835294,7.472727,82.2,2.3,0.289193,,,,,,Features
2026-01-30,Search_EN_BrandProtection_2024.10.08,UTC,USD,156,5,0.032051,2,0.4,0.2,0.5,1.0,2.282051,0.876404,,,,,,BrandProtection
2026-01-30,Search_EN_Competitors_2024.08.12,UTC,USD,287,8,0.027874,7,0.875,2.8125,3.214285,22.5,1.797909,0.922829,1.0,15.0,0.666666,22.5,0.142857,Competitors
2026-01-30,Search_EN_Review-variations_2024.04.29,UTC,USD,64,11,0.171875,8,0.727272,3.814545,5.245,41.96,2.015625,0.043214,,,,,,Review-variations
2026-01-30,Search_EN_ProductReview_2024.08.05,UTC,USD,524,100,0.190839,72,0.72,2.386,3.313888,238.6,1.627862,0.750716,1.0,15.0,0.062866,238.6,0.013888,ProductReview
2026-01-30,Search_EN_Trust_2025.03.17,UTC,USD,68,4,0.058823,4,1.0,4.75,4.75,19.0,2.764705,0.311926,,,,,,Trust
2026-01-31,Search_EN_Features_2024.08.19,UTC,USD,311,16,0.051446,9,0.5625,5.125,9.111111,82.0,2.591639,0.293119,,,,,,Features
2026-01-31,Search_EN_BrandProtection_2024.10.08,UTC,USD,129,2,0.015503,1,0.5,0.2,0.4,0.4,2.503875,0.826923,,,,,,BrandProtection
2026-01-31,Search_EN_Review-variations_2024.04.29,UTC,USD,67,7,0.104477,4,0.571428,3.142857,5.5,22.0,1.701492,0.057708,,,,,,Review-variations
2026-01-31,Search_EN_Competitors_2024.08.12,UTC,USD,233,3,0.012875,1,0.333333,2.666666,8.0,8.0,1.502145,0.906614,,,,,,Competitors
2026-01-31,Search_EN_ProductReview_2024.08.05,UTC,USD,533,112,0.210131,88,0.785714,2.122321,2.701136,237.7,1.596622,0.776967,1.0,15.22,0.06403,237.7,0.011363,ProductReview
2026-01-31,Search_EN_Trust_2025.03.17,UTC,USD,67,4,0.059701,3,0.75,5.0,6.666666,20.0,2.477611,0.354497,1.0,15.0,0.75,20.0,0.333333,Trust
2026-02-01,Search_EN_Features_2024.08.19,UTC,USD,214,17,0.079439,11,0.647058,4.823529,7.454545,82.0,2.313084,0.272611,1.0,30.0,0.365853,82.0,0.090909,Features
2026-02-01,Search_EN_BrandProtection_2024.10.08,UTC,USD,99,8,0.080808,6,0.75,0.2375,0.316666,1.9,2.262626,0.838983,,,,,,BrandProtection
2026-02-01,Search_EN_Review-variations_2024.04.29,UTC,USD,49,5,0.10204,5,1.0,3.964,3.964,19.82,2.183673,0.041245,,,,,,Review-variations
2026-02-01,Search_EN_ProductReview_2024.08.05,UTC,USD,583,113,0.193825,84,0.743362,2.109734,2.838095,238.4,1.55403,0.788903,,,,,,ProductReview
2026-02-01,Search_EN_Trust_2025.03.17,UTC,USD,34,3,0.088235,3,1.0,4.333333,4.333333,13.0,2.470588,0.246376,,,,,,Trust
2026-02-01,Search_EN_Competitors_2024.08.12,UTC,USD,297,12,0.040404,9,0.75,2.583333,3.444444,31.0,1.653198,0.916666,,,,,,Competitors
2026-02-02,Search_EN_ProductReview_2024.08.05,UTC,USD,582,98,0.168384,82,0.836734,2.45102,2.929268,240.2,1.94158,0.771883,,,,,,ProductReview
2026-02-02,Search_EN_Review-variations_2024.04.29,UTC,USD,85,5,0.058823,5,1.0,4.3,4.3,21.5,2.388235,0.046961,,,,,,Review-variations
2026-02-02,Search_EN_Features_2024.08.19,UTC,USD,358,18,0.050279,16,0.888888,4.588888,5.1625,82.6,2.561452,0.266766,2.0,60.45,0.73184,41.3,0.125,Features
2026-02-02,Search_EN_Competitors_2024.08.12,UTC,USD,396,12,0.030303,8,0.666666,2.583333,3.875,31.0,1.646464,0.872246,,,,,,Competitors
2026-02-02,Search_EN_BrandProtection_2024.10.08,UTC,USD,84,4,0.047619,2,0.5,0.2,0.4,0.8,2.642857,0.694214,,,,,,BrandProtection
2026-02-02,Search_EN_Trust_2025.03.17,UTC,USD,101,4,0.039603,2,0.5,4.75,9.5,19.0,2.326732,0.394531,,,,,,Trust
2026-02-03,Search_EN_ProductReview_2024.08.05,UTC,USD,544,94,0.172794,68,0.723404,2.528723,3.495588,237.7,1.841911,0.767277,,,,,,ProductReview
2026-02-03,Search_EN_BrandProtection_2024.10.08,UTC,USD,77,4,0.051948,2,0.5,0.2,0.4,0.8,2.376623,0.57037,,,,,,BrandProtection
2026-02-03,Search_EN_Competitors_2024.08.12,UTC,USD,361,12,0.03324,9,0.75,2.75,3.666666,33.0,1.772853,0.833718,,,,,,Competitors
2026-02-03,Search_EN_Features_2024.08.19,UTC,USD,359,18,0.050139,10,0.555555,4.611111,8.3,83.0,2.440111,0.241588,,,,,,Features
2026-02-03,Search_EN_Trust_2025.03.17,UTC,USD,78,2,0.025641,1,0.5,4.5,9.0,9.0,2.384615,0.33913,,,,,,Trust
2026-02-03,Search_EN_Review-variations_2024.04.29,UTC,USD,146,14,0.09589,11,0.785714,3.642857,4.636363,51.0,2.061643,0.074338,,,,,,Review-variations
2026-02-04,Search_EN_Trust_2025.03.17,UTC,USD,76,2,0.026315,1,0.5,4.5,9.0,9.0,2.118421,0.330434,,,,,,Trust
2026-02-04,Search_EN_Review-variations_2024.04.29,UTC,USD,79,8,0.101265,5,0.625,3.5975,5.756,28.78,2.075949,0.041954,,,,,,Review-variations
2026-02-04,Search_EN_BrandProtection_2024.10.08,UTC,USD,83,8,0.096385,7,0.875,0.2,0.228571,1.6,2.385542,0.638461,1.0,45.0,28.125,1.6,0.142857,BrandProtection
2026-02-04,Search_EN_Competitors_2024.08.12,UTC,USD,380,12,0.031578,9,0.75,2.583333,3.444444,31.0,1.668421,0.871559,,,,,,Competitors
2026-02-04,Search_EN_Features_2024.08.19,UTC,USD,418,17,0.040669,10,0.588235,4.752941,8.08,80.8,2.502392,0.284741,,,,,,Features
2026-02-04,Search_EN_ProductReview_2024.08.05,UTC,USD,565,102,0.18053,82,0.803921,2.330392,2.89878,237.7,2.069026,0.749336,2.0,30.22,0.127135,118.85,0.02439,ProductReview
2026-02-05,Search_EN_Review-variations_2024.04.29,UTC,USD,94,9,0.095744,3,0.333333,3.626666,10.88,32.64,2.117021,0.050213,,,,,,Review-variations
2026-02-05,Search_EN_BrandProtection_2024.10.08,UTC,USD,73,1,0.013698,0,0.0,0.2,0.0,0.2,2.438356,0.62931,,,,,,BrandProtection
2026-02-05,Search_EN_Competitors_2024.08.12,UTC,USD,240,15,0.0625,10,0.666666,2.666666,4.0,40.0,1.595833,0.892193,,,,,,Competitors
2026-02-05,Search_EN_ProductReview_2024.08.05,UTC,USD,531,103,0.193973,81,0.786407,2.333009,2.966666,240.3,2.018832,0.72442,,,,,,ProductReview
2026-02-05,Search_EN_Features_2024.08.19,UTC,USD,314,17,0.05414,14,0.823529,4.811764,5.842857,81.8,2.519108,0.281614,1.0,30.0,0.366748,81.8,0.071428,Features
2026-02-05,Search_EN_Trust_2025.03.17,UTC,USD,59,1,0.016949,1,1.0,5.0,5.0,5.0,2.644067,0.265765,,,,,,Trust
2026-02-06,Search_EN_Features_2024.08.19,UTC,USD,225,18,0.08,13,0.722222,4.522222,6.261538,81.4,2.32,0.266587,1.0,30.45,0.374078,81.4,0.076923,Features
2026-02-06,Search_EN_BrandProtection_2024.10.08,UTC,USD,68,6,0.088235,5,0.833333,0.199999,0.24,1.2,2.411764,0.571428,,,,,,BrandProtection
2026-02-06,Search_EN_Review-variations_2024.04.29,UTC,USD,83,13,0.156626,5,0.384615,3.433846,8.928,44.64,2.614457,0.047105,,,,,,Review-variations
2026-02-06,Search_EN_ProductReview_2024.08.05,UTC,USD,501,104,0.207584,77,0.740384,2.301923,3.10909,239.4,1.962075,0.703651,,,,,,ProductReview
2026-02-06,Search_EN_Trust_2025.03.17,UTC,USD,57,9,0.157894,3,0.333333,4.666666,14.0,42.0,2.473684,0.325714,,,,,,Trust
2026-02-06,Search_EN_Competitors_2024.08.12,UTC,USD,324,10,0.030864,6,0.6,2.55,4.25,25.5,1.669753,0.864,1.0,15.23,0.597254,25.5,0.166666,Competitors
2026-02-07,Search_EN_Trust_2025.03.17,UTC,USD,53,4,0.075471,4,1.0,4.25,4.25,17.0,2.283018,0.337579,,,,,,Trust
2026-02-07,Search_EN_BrandProtection_2024.10.08,UTC,USD,68,4,0.058823,4,1.0,0.2,0.2,0.8,2.588235,0.68,1.0,15.22,19.025,0.8,0.25,BrandProtection
2026-02-07,Search_EN_Competitors_2024.08.12,UTC,USD,327,11,0.033639,8,0.727272,2.545454,3.5,28.0,1.95107,0.931623,,,,,,Competitors
2026-02-07,Search_EN_Review-variations_2024.04.29,UTC,USD,56,9,0.160714,8,0.888888,3.035555,3.415,27.32,2.267857,0.053282,,,,,,Review-variations
2026-02-07,Search_EN_Features_2024.08.19,UTC,USD,283,18,0.063604,11,0.611111,4.477777,7.327272,80.6,2.720848,0.257976,,,,,,Features
2026-02-07,Search_EN_ProductReview_2024.08.05,UTC,USD,586,96,0.163822,68,0.708333,2.5,3.529411,240.0,1.745733,0.76802,,,,,,ProductReview
2026-02-08,Search_EN_Features_2024.08.19,UTC,USD,296,18,0.06081,14,0.777777,4.455555,5.728571,80.2,2.52027,0.277934,1.0,15.0,0.187032,80.2,0.071428,Features
2026-02-08,Search_EN_Review-variations_2024.04.29,UTC,USD,62,5,0.080645,5,1.0,4.2,4.2,21.0,2.32258,0.052721,,,,,,Review-variations
2026-02-08,Search_EN_Trust_2025.03.17,UTC,USD,46,4,0.086956,4,1.0,4.5,4.5,18.0,2.521739,0.365079,,,,,,Trust
2026-02-08,Search_EN_Competitors_2024.08.12,UTC,USD,230,14,0.060869,9,0.642857,2.5,3.888888,35.0,1.673913,0.84249,,,,,,Competitors
2026-02-08,Search_EN_BrandProtection_2024.10.08,UTC,USD,52,7,0.134615,5,0.714285,0.214285,0.3,1.5,1.653846,0.611764,,,,,,BrandProtection
2026-02-08,Search_EN_ProductReview_2024.08.05,UTC,USD,470,100,0.212765,75,0.75,2.39,3.186666,239.0,1.653191,0.74367,,,,,,ProductReview
2026-02-09,Search_EN_Features_2024.08.19,UTC,USD,272,18,0.066176,10,0.555555,4.455555,8.02,80.2,2.408088,0.27447,,,,,,Features
2026-02-09,Search_EN_Competitors_2024.08.12,UTC,USD,342,8,0.023391,5,0.625,2.9375,4.7,23.5,1.646198,0.852867,,,,,,Competitors
2026-02-09,Search_EN_Review-variations_2024.04.29,UTC,USD,86,10,0.116279,6,0.6,3.246,5.41,32.46,2.058139,0.046968,,,,,,Review-variations
2026-02-09,Search_EN_ProductReview_2024.08.05,UTC,USD,475,111,0.233684,84,0.756756,2.16036,2.854761,239.8,1.618947,0.690406,,,,,,ProductReview
2026-02-09,Search_EN_Trust_2025.03.17,UTC,USD,87,5,0.057471,3,0.6,4.4,7.333333,22.0,2.425287,0.353658,,,,,,Trust
2026-02-09,Search_EN_BrandProtection_2024.10.08,UTC,USD,63,3,0.047619,2,0.666666,0.199999,0.3,0.6,2.333333,0.75,,,,,,BrandProtection
2026-02-10,Search_EN_Review-variations_2024.04.29,UTC,USD,110,12,0.10909,7,0.583333,4.121666,7.065714,49.46,2.027272,0.056994,,,,,,Review-variations
2026-02-10,Search_EN_ProductReview_2024.08.05,UTC,USD,613,106,0.17292,80,0.754716,2.263207,2.99875,239.9,1.825448,0.728028,,,,,,ProductReview
2026-02-10,Search_EN_Features_2024.08.19,UTC,USD,253,17,0.067193,13,0.764705,4.788235,6.261538,81.4,2.592885,0.236227,,,,,,Features
2026-02-10,Search_EN_BrandProtection_2024.10.08,UTC,USD,70,4,0.057142,3,0.75,0.2,0.266666,0.8,2.171428,0.74468,,,,,,BrandProtection
2026-02-10,Search_EN_Competitors_2024.08.12,UTC,USD,321,11,0.034267,7,0.636363,2.545454,4.0,28.0,1.713395,0.851458,,,,,,Competitors
2026-02-10,Search_EN_Trust_2025.03.17,UTC,USD,59,2,0.033898,1,0.5,4.5,9.0,9.0,2.440677,0.2757,,,,,,Trust
2026-02-11,Search_EN_Competitors_2024.08.12,UTC,USD,336,12,0.035714,8,0.666666,2.708333,4.0625,32.5,1.449404,0.872727,,,,,,Competitors
2026-02-11,Search_EN_Review-variations_2024.04.29,UTC,USD,100,12,0.12,6,0.5,3.606666,7.213333,43.28,1.89,0.051282,,,,,,Review-variations
2026-02-11,Search_EN_BrandProtection_2024.10.08,UTC,USD,55,3,0.054545,2,0.666666,0.199999,0.3,0.6,2.50909,0.705128,,,,,,BrandProtection
2026-02-11,Search_EN_ProductReview_2024.08.05,UTC,USD,478,98,0.20502,71,0.724489,2.42551,3.347887,237.7,1.493723,0.72977,,,,,,ProductReview
2026-02-11,Search_EN_Trust_2025.03.17,UTC,USD,43,0,0.0,0,0.0,0.0,0.0,0.0,2.581395,0.265432,,,,,,Trust
2026-02-11,Search_EN_Features_2024.08.19,UTC,USD,366,14,0.038251,11,0.785714,4.757142,6.054545,66.6,2.557377,0.221549,,,,,,Features
2026-02-12,Search_EN_Review-variations_2024.04.29,UTC,USD,85,4,0.047058,3,0.75,3.08,4.106666,12.32,2.058823,0.050177,,,,,,Review-variations
2026-02-12,Search_EN_Trust_2025.03.17,UTC,USD,64,4,0.0625,2,0.5,4.25,8.5,17.0,2.5,0.240601,,,,,,Trust
2026-02-12,Search_EN_Competitors_2024.08.12,UTC,USD,283,8,0.028268,4,0.5,2.75,5.5,22.0,1.469964,0.857575,,,,,,Competitors
2026-02-12,Search_EN_Features_2024.08.19,UTC,USD,241,16,0.06639,13,0.8125,5.025,6.184615,80.4,2.390041,0.273552,1.0,15.0,0.186567,80.4,0.076923,Features
2026-02-12,Search_EN_BrandProtection_2024.10.08,UTC,USD,71,4,0.056338,4,1.0,0.2,0.2,0.8,2.014084,0.696078,,,,,,BrandProtection
2026-02-12,Search_EN_ProductReview_2024.08.05,UTC,USD,549,108,0.196721,79,0.731481,2.219444,3.034177,239.7,1.517304,0.732977,,,,,,ProductReview
2026-02-13,Search_EN_Review-variations_2024.04.29,UTC,USD,65,9,0.138461,7,0.777777,4.111111,5.285714,37.0,2.184615,0.042595,,,,,,Review-variations
2026-02-13,Search_EN_Competitors_2024.08.12,UTC,USD,261,15,0.057471,9,0.6,2.7,4.5,40.5,1.536398,0.861386,,,,,,Competitors
2026-02-13,Search_EN_Trust_2025.03.17,UTC,USD,54,3,0.055555,2,0.666666,4.0,6.0,12.0,2.537037,0.251162,,,,,,Trust
2026-02-13,Search_EN_BrandProtection_2024.10.08,UTC,USD,68,7,0.102941,5,0.714285,0.199999,0.28,1.4,2.147058,0.764044,,,,,,BrandProtection
2026-02-13,Search_EN_Features_2024.08.19,UTC,USD,311,18,0.057877,14,0.777777,4.477777,5.757142,80.6,2.234726,0.232436,1.0,30.46,0.377915,80.6,0.071428,Features
2026-02-13,Search_EN_ProductReview_2024.08.05,UTC,USD,577,107,0.185441,80,0.747663,2.225233,2.97625,238.1,1.64298,0.740693,,,,,,ProductReview
2026-02-14,Search_EN_Competitors_2024.08.12,UTC,USD,194,14,0.072164,11,0.785714,2.678571,3.40909,37.5,1.608247,0.877828,,,,,,Competitors
2026-02-14,Search_EN_Review-variations_2024.04.29,UTC,USD,59,6,0.101694,2,0.333333,4.0,12.0,24.0,1.98305,0.071515,,,,,,Review-variations
2026-02-14,Search_EN_ProductReview_2024.08.05,UTC,USD,566,113,0.199646,85,0.752212,2.117699,2.815294,239.3,1.689045,0.826277,,,,,,ProductReview
2026-02-14,Search_EN_Features_2024.08.19,UTC,USD,224,17,0.075892,11,0.647058,4.694117,7.254545,79.8,2.410714,0.256292,,,,,,Features
2026-02-14,Search_EN_Trust_2025.03.17,UTC,USD,57,4,0.070175,3,0.75,5.5,7.333333,22.0,2.596491,0.313186,,,,,,Trust
2026-02-14,Search_EN_BrandProtection_2024.10.08,UTC,USD,43,2,0.046511,2,1.0,0.2,0.2,0.4,2.186046,0.682539,,,,,,BrandProtection
2026-02-15,Search_EN_ProductReview_2024.08.05,UTC,USD,557,103,0.184919,79,0.76699,2.324271,3.030379,239.4,1.574506,0.774687,,,,,,ProductReview
2026-02-15,Search_EN_Review-variations_2024.04.29,UTC,USD,77,5,0.064935,2,0.4,3.628,9.07,18.14,2.168831,0.071895,,,,,,Review-variations
2026-02-15,Search_EN_BrandProtection_2024.10.08,UTC,USD,58,1,0.017241,1,1.0,0.2,0.2,0.2,2.706896,0.828571,,,,,,BrandProtection
2026-02-15,Search_EN_Features_2024.08.19,UTC,USD,291,17,0.058419,14,0.823529,4.682352,5.685714,79.6,2.415807,0.311897,,,,,,Features
2026-02-15,Search_EN_Competitors_2024.08.12,UTC,USD,204,8,0.039215,2,0.25,3.125,12.5,25.0,1.686274,0.871794,,,,,,Competitors
2026-02-15,Search_EN_Trust_2025.03.17,UTC,USD,37,4,0.108108,3,0.75,4.75,6.333333,19.0,2.216216,0.339449,,,,,,Trust
2026-02-16,Search_EN_Features_2024.08.19,UTC,USD,330,16,0.048484,8,0.5,5.25,10.5,84.0,2.542424,0.258418,1.0,15.0,0.178571,84.0,0.125,Features
2026-02-16,Search_EN_Competitors_2024.08.12,UTC,USD,245,15,0.061224,8,0.533333,2.666666,5.0,40.0,1.514285,0.887681,,,,,,Competitors
2026-02-16,Search_EN_Review-variations_2024.04.29,UTC,USD,79,7,0.088607,6,0.857142,3.571428,4.166666,25.0,2.670886,0.048585,,,,,,Review-variations
2026-02-16,Search_EN_BrandProtection_2024.10.08,UTC,USD,106,3,0.028301,2,0.666666,0.199999,0.3,0.6,2.820754,0.854838,,,,,,BrandProtection
2026-02-16,Search_EN_ProductReview_2024.08.05,UTC,USD,648,112,0.172839,79,0.705357,2.141964,3.036708,239.9,1.833333,0.770511,,,,,,ProductReview
2026-02-16,Search_EN_Trust_2025.03.17,UTC,USD,51,2,0.039215,2,1.0,5.0,5.0,10.0,2.72549,0.268421,,,,,,Trust
2026-02-17,Search_EN_BrandProtection_2024.10.08,UTC,USD,73,6,0.082191,2,0.333333,0.199999,0.6,1.2,2.534246,0.737373,,,,,,BrandProtection
2026-02-17,Search_EN_ProductReview_2024.08.05,UTC,USD,560,110,0.196428,87,0.790909,2.176363,2.751724,239.4,1.682142,0.714285,,,,,,ProductReview
2026-02-17,Search_EN_Trust_2025.03.17,UTC,USD,101,6,0.059405,3,0.5,4.833333,9.666666,29.0,2.336633,0.400793,,,,,,Trust
2026-02-17,Search_EN_Features_2024.08.19,UTC,USD,315,16,0.050793,13,0.8125,4.95,6.092307,79.2,2.425396,0.238636,,,,,,Features
2026-02-17,Search_EN_Competitors_2024.08.12,UTC,USD,339,12,0.035398,4,0.333333,2.708333,8.125,32.5,1.563421,0.85606,,,,,,Competitors
2026-02-17,Search_EN_Review-variations_2024.04.29,UTC,USD,78,11,0.141025,5,0.454545,3.785454,8.328,41.64,3.038461,0.045667,,,,,,Review-variations
2026-02-18,Search_EN_BrandProtection_2024.10.08,UTC,USD,93,2,0.021505,0,0.0,0.25,0.0,0.5,2.634408,0.775,,,,,,BrandProtection
2026-02-18,Search_EN_Features_2024.08.19,UTC,USD,380,17,0.044736,12,0.705882,4.917647,6.966666,83.6,2.615789,0.257452,,,,,,Features
2026-02-18,Search_EN_Review-variations_2024.04.29,UTC,USD,44,6,0.136363,4,0.666666,4.053333,6.08,24.32,2.590909,0.048943,,,,,,Review-variations
2026-02-18,Search_EN_Trust_2025.03.17,UTC,USD,45,4,0.088888,1,0.25,4.5,18.0,18.0,2.288888,0.381355,,,,,,Trust
2026-02-18,Search_EN_Competitors_2024.08.12,UTC,USD,185,3,0.016216,1,0.333333,2.833333,8.5,8.5,1.691891,0.876777,,,,,,Competitors
2026-02-18,Search_EN_ProductReview_2024.08.05,UTC,USD,587,95,0.161839,59,0.621052,2.251578,3.625423,213.9,1.952299,0.758397,,,,,,ProductReview
2026-02-19,Search_EN_Review-variations_2024.04.29,UTC,USD,104,6,0.057692,3,0.5,4.333333,8.666666,26.0,2.432692,0.06235,,,,,,Review-variations
